,stop_name,NAME,CATEGORY,dist
7900,COSBURN AVE AT BINSWOOD AVE WEST SIDE,Ontario Science Centre,Attraction,0.02700771250816358
7901,WESTON RD AT MAINSHEP RD NORTH SIDE,Black Creek Pioneer Village,Museum,0.04899142254948361
7902,ROGERS RD AT BICKNELL AVE,The Village Playhouse,Performing Arts,0.02813211676291005
7903,YORK MILLS RD AT BANBURY RD (WEST),Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.019347280904934077
7904,DUNCAN MILL RD AT LESMILL RD,CF Fairview Mall,Landmark,0.02345018601094563
7905,DUNDAS ST WEST AT GLENLAKE AVE,Taras H. Shevchenko Museum,Museum,0.0024091189047386673
7906,MORTIMER AVE AT WOODMOUNT AVE,Kew Gardens Park,Nature/ Park,0.027651931001137612
7907,MARTIN GROVE RD AT SMITHFIELD PARK,Humber Arboretum,Nature/ Park,0.019704509219066708
7908,O'CONNOR DR AT VICTORIA PARK AVE,Aga Khan Museum,Museum,0.03040781567604786
7909,AIRPORT RD AT HIGHWAY 427 (ON RAMP),Toronto Pearson International Airport,Transportation,0.012834759482256783
7910,FINCH AVE EAST AT VICTORIA PARK AVE,CF Fairview Mall,Landmark,0.01889581814669018
7911,JANE ST AT COLBECK ST NORTH SIDE,The Village Playhouse,Performing Arts,0.01141849925450325
7912,HORNER AVE AT KIPLING AVE,Famous PEOPLE Players,Performing Arts,0.010090116725409987
7913,LESLIE ST AT BANNATYNE DR SOUTH SIDE,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.02230865054547179
7914,YORK MILLS RD AT SCARSDALE RD,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.017354579028614158
7915,FINCH AVE WEST AT KIPLING AVE,Humber Arboretum,Nature/ Park,0.02712901717250608
7916,KIPLING AVE AT MOUNT OLIVE DR,Humber Arboretum,Nature/ Park,0.02758332492334971
7917,PAPE AVE AT O'CONNOR DR,Todmorden Mills Heritage Site,Landmark,0.01088523651037084
7918,YONGE ST AT RICHMOND ST WEST,Cloud Gardens Conservatory,Garden / Conservatory,0.0013735979164805462
7919,3015 KENNEDY RD,CF Fairview Mall,Landmark,0.05254759181127844
7920,ISLINGTON AVE AT THE QUEENSWAY,Famous PEOPLE Players,Performing Arts,0.008662344230591324
7921,LAWRENCE AVE EAST AT BAYVIEW AVE WEST SIDE,Alexander Muir Memorial Gardens,Nature/ Park,0.018267134880352327
7922,FINCH AVE EAST AT DON MILLS RD,Historic Zion Schoolhouse,Museum,0.008165216856554596
7923,BIRCHMOUNT RD AT MERRYFIELD DR,Scarborough Museum,Museum,0.03162656422600344
7924,KINGSTON RD AT CLAREMORE AVE,Rosetta McClain Gardens,Nature/ Park,0.005420321652518549
7925,ST DENNIS DR AT DEAUVILLE LANE,Ontario Science Centre,Attraction,0.0075462219526060475
7926,GRANTBROOK ST AT CHARLTON BLVD,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.016681253232720204
7927,SIGNET DR AT FENMAR DR,Black Creek Pioneer Village,Museum,0.02785482411741677
7928,138 OAKDALE RD,Black Creek Pioneer Village,Museum,0.034806824487843085
7929,JANE ST AT SHOREHAM DR,Black Creek Pioneer Village,Museum,0.008414671718380416
7930,MARTIN GROVE RD AT LONGBOURNE DR NORTH SIDE,Toronto Congress Centre,Convention & Trade Centres,0.01681094844263992
7931,DAVENPORT RD AT SYMINGTON AVE WEST SIDE,Taras H. Shevchenko Museum,Museum,0.012733231658035561
7932,ST CLAIR AVE WEST AT DUFFERIN ST,Solar Stage Children's Theatre,Performing Arts,0.019437203063271243
7933,SWEENEY DR AT VICTORIA PARK AVE WEST SIDE,Aga Khan Museum,Museum,0.02531669727411397
7934,KEELE ST AT CLEARVIEW HEIGHTS SOUTH SIDE,High Park,Nature/ Park,0.03963252614236341
7935,LESLIE ST AT ELSA VINEWAY SOUTH SIDE,Historic Zion Schoolhouse,Museum,0.006378247192421357
7936,CALEDONIA RD AT LESWYN RD,Yorkdale Mall,Landmark,0.020414416845820224
7937,KIPLING AVE AT JUTLAND RD NORTH SIDE,Famous PEOPLE Players,Performing Arts,0.013112886042985432
7938,BLOOR ST WEST AT INDIAN RD,Taras H. Shevchenko Museum,Museum,0.003006005072741517
7939,ISLINGTON AVE AT ELMHURST DR SOUTH SIDE,Toronto Congress Centre,Convention & Trade Centres,0.03548596069148069
7940,MARKHAM RD AT SCRANTON RD,Cedar Ridge Creative Centre,Gallery,0.021073200972839316
7941,CHESSWOOD DR AT CHAMPAGNE DR,Downsview Park,Nature/ Park,0.015676317949115188
7942,ROYAL YORK RD AT KING GEORGES RD,Montgomery's Inn,Museum,0.013573649341360725
7943,SHEPPARD AVE EAST AT WASHBURN WAY,Chinese Cultural Centre of Greater Toronto,Attraction,0.005950019383355482
7944,EGLINTON AVE WEST AT NORTHCLIFFE BLVD,Solar Stage Children's Theatre,Performing Arts,0.027787968102515954
7945,YORK MILLS RD AT HARRISON RD,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.02433075274797531
7946,CONCORDE PL AT CONCORDE PL CUL DE SAC,Aga Khan Museum,Museum,0.004463845595085748
7947,HUNTINGWOOD DR AT PHARMACY AVE,CF Fairview Mall,Landmark,0.024482350928899017
7948,SHERBOURNE ST AT KING ST EAST,Young People's Theatre,Performing Arts,0.0009868036456410576
7949,BATHURST ST AT WELLINGTON ST WEST,Fort York National Historic Site,Museum,0.0049204039507188355
7950,CALVINGTON DR AT DALSBY RD,Downsview Park,Nature/ Park,0.029526143128025158
7951,GERRARD ST EAST AT LOGAN AVE,Riverdale Park (East and West),Nature/ Park,0.010891092784514493
7952,LAWRENCE AVE EAST AT GALLOWAY RD,Cedar Ridge Creative Centre,Gallery,0.012255905469882037
7953,BLOOR ST WEST AT CLENDENAN AVE,The Village Playhouse,Performing Arts,0.004674730613090715
7954,ISLINGTON AVE AT TITAN RD,Famous PEOPLE Players,Performing Arts,0.014059837253902268
7955,135 LA ROSE AVE,James Garden Park,Garden / Conservatory,0.013710990366697791
7956,SENLAC RD AT FINCH AVE WEST SOUTH SIDE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.014424013140403173
7957,ISLINGTON AVE AT CORDOVA AVE NORTH SIDE,Montgomery's Inn,Museum,0.004922191778294444
7958,ISLINGTON AVE AT DEERFOOT RD,James Garden Park,Garden / Conservatory,0.02788632324805947
7959,250 FINCHDENE SQ,Chinese Cultural Centre of Greater Toronto,Attraction,0.02445006575610081
7960,WINEVA AVE AT QUEEN ST EAST,Kew Gardens Park,Nature/ Park,0.0033141808453833687
7961,EASTERN AVE AT KNOX AVE,Tommy Thompson Park,Nature/ Park,0.010043006927732327
7962,YONGE BLVD AT FELBRIGG AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.01600983722030046
7963,CLARK AVE WEST AT YORK HILL BLVD,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.037843141324529116
7964,COLLEGE ST AT BROCK AVE,Museum of Contemporary Canadian Art,Gallery,0.010659116405065347
7965,KIPLING AVE AT BEAVERBROOK AVE,Montgomery's Inn,Museum,0.020446327617045644
7966,MORTIMER AVE AT GREENWOOD AVE,The Danforth Music Hall,Performing Arts,0.023908498812732455
7967,BIRCHMOUNT RD AT EXFORD DR,Scarborough Museum,Museum,0.03223875963930791
7968,BLOOR ST WEST AT FOREST VIEW RD EAST SIDE,Centennial Park Conservatory,Nature/ Park,0.02401719783650525
7969,MIDDLEFIELD RD LOOP AT STEELES AVE EAST,Chinese Cultural Centre of Greater Toronto,Attraction,0.05199637688739039
7970,ROSELAWN AVE AT BATHURST ST,Solar Stage Children's Theatre,Performing Arts,0.023447134514038133
7971,STAINES RD AT MANTIS RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.028090184356207092
7972,SCARLETT RD AT DIXON RD EAST SIDE,James Garden Park,Garden / Conservatory,0.03011213745134197
7973,JANE ST AT HANEY AVE,James Garden Park,Garden / Conservatory,0.02136254026257224
7974,WARDEN AVE AT BURN HILL RD,Rosetta McClain Gardens,Nature/ Park,0.02081991851785449
7975,CALVINGTON DR AT RODING ST,Downsview Park,Nature/ Park,0.022107827659238834
7976,QUEENS PLATE DR (WEST) AT TRIPLE CROWN AVE WEST SIDE,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.002807669960053558
7977,WILSON AVE AT LADY YORK AVE,Yorkdale Mall,Landmark,0.013464922641726086
7978,MILITARY TRAIL AT GLADYS RD,Guild Park and Gardens (formely known as Guildwood Park),Nature/ Park,0.03553549373250525
7979,MCLEVIN AVE AT SEWELLS RD WEST SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.02321705228999404
7980,KENNEDY RD AT PERTHSHIRE ST,CF Fairview Mall,Landmark,0.05273130172664329
7981,JONES AVE AT DUNDAS ST EAST,Tommy Thompson Park,Nature/ Park,0.018489896977993026
7982,DONLANDS AVE AT SAMMON AVE,The Danforth Music Hall,Performing Arts,0.01881544255563388
7983,QUEEN ST EAST AT SUMACH ST,The Distillery Historic District,Landmark,0.0041258002202138235
7984,YONGE ST AT MELROSE AVE,Alexander Muir Memorial Gardens,Nature/ Park,0.0100705715391862
7985,SENLAC RD AT YORK CEMETERY,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.011625549299555534
7986,HUMBER BLVD AT WESTON RD WEST SIDE,The Village Playhouse,Performing Arts,0.02978123798250014
7987,LANSDOWNE AVE AT TYCOS DR,Yorkdale Mall,Landmark,0.025538142644714042
7988,2900 JANE ST,Black Creek Pioneer Village,Museum,0.024156500371553178
7989,KEELE ST AT FALSTAFF AVE NORTH SIDE,Downsview Park,Nature/ Park,0.028088931345142464
7990,CHURCH ST AT JANE ST,James Garden Park,Garden / Conservatory,0.037211378295550074
7991,PHARMACY AVE AT ARNALL AVE,CF Fairview Mall,Landmark,0.030052622620758102
7992,BURNHAMTHORPE RD AT ECHO VALLEY RD WEST SIDE,Montgomery's Inn,Museum,0.01751509723175957
7993,6101 BATHURST ST,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.02160655671370923
7994,BRIMLEY RD AT MANDARIN RD,Bluffer's Park and Beach (Scarborough Bluffs),Nature/ Park,0.01598001042741986
7995,KEELE ST AT THE POND RD,Black Creek Pioneer Village,Museum,0.02550682241976963
7996,800 KIPLING AVE,Famous PEOPLE Players,Performing Arts,0.015450117754627905
7997,ISLINGTON AVE AT PRINCE GEORGE DR,James Garden Park,Garden / Conservatory,0.019861770781975697
7998,MCCOWAN RD AT CARLTON RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.09687250295954553
7999,OPPOSITE 60 PARK LANE CIR,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.011164004147855
8000,FAYWOOD BLVD AT ANSFORD AVE,Yorkdale Mall,Landmark,0.009060374423947002
8001,QUEEN ST EAST AT WINEVA AVE,Kew Gardens Park,Nature/ Park,0.003865296733910953
8002,COMMANDER BLVD AT MCCOWAN RD,Chinese Cultural Centre of Greater Toronto,Attraction,0.028736922976231306
8003,THE BRIDLE PATH AT PARK LANE CIR,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.00619528061007546
8004,PHARMACY AVE AT OPPOSITE WALKWAY TO ECCLESFIELD DR,CF Fairview Mall,Landmark,0.031248583911764268
8005,BERRY RD AT BELL MANOR DR,Humber Bay Park (Humber Bay Butterfly Habitat),Nature/ Park,0.018240857285633953
8006,VICTORIA PARK AVE AT IVORDALE CRES (NORTH),Aga Khan Museum,Museum,0.03320926860393759
8007,CALEDONIA RD AT EGLINTON AVE WEST,Taras H. Shevchenko Museum,Museum,0.03549254543400271
8008,VICTORIA PARK AVE AT WINSTON AVE,Balmy Beach Park,Nature/ Park,0.011219777114700707
8009,DIXON RD AT CELESTINE DR,Toronto Congress Centre,Convention & Trade Centres,0.015367169408516122
8010,AIRPORT RD AT JETLINER RD EAST SIDE,Toronto Pearson International Airport,Transportation,0.01080170784732368
8011,VICTORIA PARK AVE AT PARKWOODS VILLAGE DR,Aga Khan Museum,Museum,0.03479365144843251
8012,CHARLOTTE ST AT OXLEY ST,The Second City,Performing Arts,0.0027874132729347485
8013,JOHN GARLAND BLVD AT MARTIN GROVE RD,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.014000437891601316
8014,MARTIN GROVE RD AT DIXON RD,Toronto Congress Centre,Convention & Trade Centres,0.0068674784205403315
8015,SLOANE AVE AT WIGMORE DR,Aga Khan Museum,Museum,0.02195315857020762
8016,SPADINA AVE AT DUNDAS ST WEST SOUTH SIDE,Theatre Passe Muraille,Performing Arts,0.004866708636573282
8017,OPPOSITE 210 MILNER AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.011141914923701705
8018,WESTON RD AT IMOGENE AVE,Black Creek Pioneer Village,Museum,0.04077893470108173
8019,MCCOWAN RD AT MILNER AVE,Scarborough Museum,Museum,0.025480613287493972
8020,BROADVIEW AVE AT WITHROW AVE,Riverdale Park (East and West),Nature/ Park,0.0034583344918317337
8021,1125 LESLIE ST NORTH SIDE,Ontario Science Centre,Attraction,0.012823065641370469
8022,BROWN'S LINE AT HORNER AVE SOUTH SIDE,Marie Curtis Park East Beach,Nature/ Park,0.013003315578843364
8023,OPPOSITE 7303 WARDEN AVE,Historic Zion Schoolhouse,Museum,0.05211864272260424
8024,QUEEN ST WEST AT BATHURST ST,Factory Theatre,Performing Arts,0.0012121141730090784
8025,LAWRENCE AVE WEST AT GREER RD,Alexander Muir Memorial Gardens,Nature/ Park,0.007650948826747269
8026,ROYALCREST RD AT CABERNET CIR,Humber Arboretum,Nature/ Park,0.020313765995353863
8027,CALEDONIA RD AT KEITH AVE,Taras H. Shevchenko Museum,Museum,0.033407197028401774
8028,BIRCHMOUNT RD AT BERTRAND AVE,Scarborough Museum,Museum,0.03424592519845037
8029,MARKHAM RD AT 14TH AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.0637034812621065
8030,BEECHGROVE DR AT BETHLEY DR SOUTH SIDE,Guild Park and Gardens (formely known as Guildwood Park),Nature/ Park,0.0374073971001158
8031,WILSON AVE AT DUBRAY AVE,Downsview Park,Nature/ Park,0.020643951060522667
8032,PORT UNION RD AT RAVINE PARK CRES NORTH SIDE,Glen Rouge Campground,Nature/ Park,0.01875184099352559
8033,MARTIN GROVE RD AT BETHRIDGE RD,Toronto Congress Centre,Convention & Trade Centres,0.014760665690716279
8034,STEELES AVE EAST AT JEWELL ST,Gibson House Museum,Museum,0.028425014076748568
8035,LANSDOWNE AVE AT WHYTOCK AVE,Museum of Contemporary Canadian Art,Gallery,0.005640367684412241
8036,STEELES AVE WEST AT NEW WESTMINSTER DR,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.028676538067837033
8037,GLENORCHY RD AT SUNCREST DR,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.011958171699862952
8038,ISLINGTON AVE AT REXDALE BLVD NORTH SIDE,Toronto Congress Centre,Convention & Trade Centres,0.032063546117572374
8039,MCNICOLL AVE AT EAGLE POINT RD,CF Fairview Mall,Landmark,0.030832016962224422
8040,BIRCHMOUNT RD AT TIMBERBANK BLVD,CF Fairview Mall,Landmark,0.04270397645624899
8041,AVENUE RD AT COTTINGHAM ST,Koerner Hall (at the Telus Centre for Performance and Learning),Performing Arts,0.009885877468466158
8042,YORK MILLS RD AT BANBURY RD (EAST),Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.017555692849077716
8043,VICTORIA PARK AVE AT INNISMORE CRES,Aga Khan Museum,Museum,0.02627163609557706
8044,DUNDAS ST WEST AT POPLAR AVE,Montgomery's Inn,Museum,0.022735545627167432
8045,TAPSCOTT RD AT MCNICOLL AVE,Chinese Cultural Centre of Greater Toronto,Attraction,0.03105020738098619
8046,YONGE ST AT WILLIAM CARSON CRES,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.021757285592205
8047,SCARLETT RD AT EAST DR,James Garden Park,Garden / Conservatory,0.010670536429906485
8048,SLOANE AVE AT ELVASTON DR,Aga Khan Museum,Museum,0.02217696777544328
8049,MT PLEASANT RD AT MOORE AVE,Toronto Reference Library,Landmark,0.01984821152164978
8050,VAUGHAN RD AT ARLINGTON AVE EAST SIDE,Solar Stage Children's Theatre,Performing Arts,0.010135034889569648
8051,ROGERS RD AT BICKNELL AVE,High Park,Nature/ Park,0.028170058276940337
8052,SPADINA AVE AT KING ST WEST,The Second City,Performing Arts,0.004192489122297984
8053,DUPONT ST AT DAVENPORT RD,The Bata Shoe Museum,Museum,0.007086868607736881
8054,KIPLING AVE AT SNARESBROOK DR,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.028579867475201953
8055,EGLINTON AVE EAST AT MASON RD,Scarborough Village Theatre,Performing Arts,0.008940113700317706
8056,SUTHERLAND DR AT MILLWOOD RD,Todmorden Mills Heritage Site,Landmark,0.015476507787403112
8057,WILLOWDALE AVE AT SHEPPARD AVE EAST NORTH SIDE,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.014561544709884067
8058,EGLINTON AVE EAST AT VICTORIA PARK AVE EAST SIDE,Aga Khan Museum,Museum,0.029837939908415354
8059,HOTSPUR RD AT BATHURST ST WEST SIDE,Yorkdale Mall,Landmark,0.018402735705769394
8060,WARDEN AVE AT ELLINGTON DR,Scarborough Museum,Museum,0.04319968144193498
8061,WARDEN AVE AT HYMUS RD,Rosetta McClain Gardens,Nature/ Park,0.03537548574614215
8062,PHARMACY AVE AT HOLSWADE RD SOUTH SIDE,Aga Khan Museum,Museum,0.03753476167017263
8063,PAPE AVE AT COSBURN AVE,Todmorden Mills Heritage Site,Landmark,0.011469392994925652
8064,GRANTBROOK ST AT DREWRY AVE SOUTH SIDE,Sarah and Chaim Neuberger Holocaust Education Centre,Museum,0.018120752409598855
8065,PHARMACY AVE AT CORINTHIAN BLVD (SOUTH) SOUTH SIDE,CF Fairview Mall,Landmark,0.022792326077023004
8066,VARSITY RD AT BRALORNE CRES,James Garden Park,Garden / Conservatory,0.021453894599214037
8067,LAWSON RD AT BRUMWELL ST,Glen Rouge Campground,Nature/ Park,0.02112986010471254
8068,RAILSIDE RD AT CODECO CRT WEST SIDE,Aga Khan Museum,Museum,0.009905233948345851
8069,EGLINTON AVE EAST AT BRENTCLIFFE RD,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.021926834877607902
8070,ROCKCLIFFE BLVD AT CORBETT AVE,The Village Playhouse,Performing Arts,0.02212256255791201
8071,NIGHTSTAR RD AT CRANBERRY DR,Chinese Cultural Centre of Greater Toronto,Attraction,0.030212497225808408
8072,PHARMACY AVE AT PACHINO BLVD SOUTH SIDE,CF Fairview Mall,Landmark,0.03642377325216856
8073,MARLEE AVE AT ELWAY CRT,Yorkdale Mall,Landmark,0.01691650138248977
8074,FINCH AVE WEST AT MILADY RD,Woodbine Shopping Centre and Fantasy Fair,Attraction,0.04356432245869998
8075,WARDEN AVE AT ST CLAIR AVE EAST,Rosetta McClain Gardens,Nature/ Park,0.02795250572723167
8076,STEELES AVE EAST AT ESNA PARK DR,Historic Zion Schoolhouse,Museum,0.036748264215166894
8077,WOODBINE AVE AT CORLEY AVE,Kew Gardens Park,Nature/ Park,0.010661268089189149
8078,3377 BAYVIEW AVE,Historic Zion Schoolhouse,Museum,0.031657443619704705
8079,KIPLING AVE AT GRACEY BLVD,Toronto Congress Centre,Convention & Trade Centres,0.025689190786497413
8080,WILLOWDALE AVE AT HILLCREST AVE,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.011673366902965686
8081,RAILSIDE RD (WEST) AT LAWRENCE AVE EAST,Aga Khan Museum,Museum,0.01511395472309466
8082,WESTON RD AT COULTER AVE,James Garden Park,Garden / Conservatory,0.033598055620123
8083,THORNCLIFFE PARK DR AT MILEPOST PL,Ontario Science Centre,Attraction,0.01760640150520772
8084,OSSINGTON AVE AT HARBORD ST SOUTH SIDE,Lower Ossington Theatre,Performing Arts,0.010918385654481513
8085,CARRIER DR AT DANSK CRT,BAPS Shri Swaminarayan Mandir,Landmark,0.010571756533315196
8086,DON MILLS RD AT KERN RD,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.017908268370903216
8087,LAWRENCE AVE EAST AT LESLIE ST,Toronto Botanical Gardens and Edwards Gardens,Nature/ Park,0.0030030598816683262
8088,MILNER AVE AT PROGRESS AVE EAST SIDE,Chinese Cultural Centre of Greater Toronto,Attraction,0.006337262439087363
8089,COXWELL AVE AT FAIRFORD AVE,Woodbine Beach,Nature/ Park,0.015275966249209006
8090,LANSDOWNE AVE AT RIDEAU AVE SOUTH SIDE,Museum of Contemporary Canadian Art,Gallery,0.012263851294265023
8091,BRIMLEY RD AT FINCH AVE EAST,Chinese Cultural Centre of Greater Toronto,Attraction,0.045297626394179794
8092,EGLINTON AVE WEST AT OLD PARK RD,Solar Stage Children's Theatre,Performing Arts,0.01927357548034106
8093,RATHBURN RD AT RENFORTH DR,Centennial Park Conservatory,Nature/ Park,0.008454272196788664
8094,DANFORTH RD AT SEMINOLE AVE NORTH SIDE,Scarborough Museum,Museum,0.01686185669854246
8095,FINCH AVE EAST AT BRIDLETOWNE CIRCLE (WEST),CF Fairview Mall,Landmark,0.029487712077826245
8096,COSBURN AVE AT CEDARVALE AVE,Kew Gardens Park,Nature/ Park,0.029818180382622753
8097,DUFFERIN ST AT SHANLY ST,Museum of Contemporary Canadian Art,Gallery,0.01114062973908769
8098,KIPLING AVE AT ADVANCE RD,Famous PEOPLE Players,Performing Arts,0.02040403681235499
8099,LAWRENCE AVE EAST AT RAILSIDE RD (EAST),Aga Khan Museum,Museum,0.018290459047699985
8100,DON MILLS RD AT FINCH AVE EAST,Historic Zion Schoolhouse,Museum,0.008720680659946451
8101,HEATHROW DR AT DATCHET RD,Downsview Park,Nature/ Park,0.037162332738631336
8102,KING ST EAST AT SUMACH ST,Young Centre for the Performing Arts,Performing Arts,0.00300807574187849
8103,KEELE ST AT WHITBURN CRES,Downsview Park,Nature/ Park,0.012964132214352832
8104,2481 BIRCHMOUNT RD,CF Fairview Mall,Landmark,0.044240203285312606
8105,NORTH QUEEN ST AT MEDULLA AVE,CF Sherway Gardens,Landmark,0.014034890083501762
8106,DUNDAS ST WEST AT HOWLAND ST,James Garden Park,Garden / Conservatory,0.015665075245878558
8107,GERRARD ST EAST AT VICTORIA PARK AVE WEST SIDE,Balmy Beach Park,Nature/ Park,0.014329274680004535
8108,VAUGHAN RD AT KENWOOD AVE,Solar Stage Children's Theatre,Performing Arts,0.005629256638336519
8109,PAPE AVE AT TORRENS AVE NORTH SIDE,Todmorden Mills Heritage Site,Landmark,0.011071616617761865
8110,ROYAL YORK RD AT ANGLESEY BLVD NORTH SIDE,James Garden Park,Garden / Conservatory,0.00818163231032121
8111,LAWRENCE AVE EAST AT CARNFORTH RD EAST SIDE,Aga Khan Museum,Museum,0.022830859286303396
8112,WILSON AVE AT RIDLEY BLVD,Alexander Muir Memorial Gardens,Nature/ Park,0.027710905558623163
8113,WILLOWDALE AVE AT HOLLYWOOD AVE SOUTH SIDE,Meridian Arts Centre (formerly Toronto Centre for the Arts),Performing Arts,0.012455459564711972
